"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Active card shows the entry amount, payout and Insured/All In multiplier","Desktop","2026-08-25","skipped","2026-08-25","My Entries card redesign — read-only","","",""
"","2023","An available offer exposes an enabled CTA","Mobile Chrome","2026-08-25","skipped","2026-08-25","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","0","Deep link /account/login renders the form as a modal over the lobby","Desktop","2026-08-25","skipped","2026-08-25","Desktop login modal (DFS-2467)","","",""
"","0","cannot login with empty password","Mobile Chrome","2026-08-25","skipped","2026-08-25","Login - Invalid Credentials","","",""
"","3151","Rewards tab routes into /rewards and takes the indicator","Mobile Safari","2026-08-25","passed","2026-08-25","Bottom nav — tab routing & active indicator (DFS-1998)","","",""
"","1940","Just Opened section shows recent pulls, or is absent when there are none","Mobile Chrome","2026-08-25","passed","2026-08-25","Packs lobby (DFS-2114)","","",""
"","3426","Active card shows the entry amount, payout and Insured/All In multiplier","Mobile Chrome","2026-08-25","passed","2026-08-25","My Entries card redesign — read-only","","",""
"","2697","Feed tab routes to /challenges/feed and takes the indicator","Mobile Safari","2026-08-25","passed","2026-08-25","Bottom nav — tab routing & active indicator (DFS-1998)","","",""
"","3176","Tailers pill reads ""<n> tailers | $<reward>"" when an entry has tailers","Mobile Chrome","2026-08-25","skipped","2026-08-25","My Entries card redesign — read-only","","",""
"","4931","slip persists through Rewards tab round-trip","Mobile Chrome","2026-08-25","passed","2026-08-25","Slip persistence","","",""
"","0","Feed link routes to the feed and takes the underline","Desktop","2026-08-25","skipped","2026-08-25","Desktop top nav (DFS-2467)","","",""
"","17339","login page is accessible via direct URL navigation","Desktop","2026-08-25","failed","2026-08-25","Login - Page Rendering","","",""
"","5085","Verify time period switching updates history data","Mobile Safari","2026-08-25","passed","2026-08-25","User entries","","",""
"","2859","password field masks input","Mobile Safari","2026-08-25","passed","2026-08-25","Login - Page Rendering","","",""
"","5077","Verify History Summary Data","Mobile Chrome","2026-08-25","passed","2026-08-25","User entries","","",""
"","15999","Freshly placed entry is cancellable with a live countdown, and confirming Cancel Entry removes it from Active and History (refund + hard delete)","Mobile Chrome","2026-08-25","passed","2026-08-25","My Entries card redesign — cancel flow","","",""
"","1","cannot login with unknown username","Desktop","2026-08-25","skipped","2026-08-25","Login - Invalid Credentials","","",""
"","3493","active entry cards render the entries-paged API data","Mobile Safari","2026-08-25","passed","2026-08-25","Active entries data verification","","",""
"","0","switching stat tabs renders that stat's API line on every card","Desktop","2026-08-25","skipped","2026-08-25","Picks grid data verification","","",""
"","1","cannot login with both fields empty","Desktop","2026-08-25","skipped","2026-08-25","Login - Invalid Credentials","","",""
"","0","Collapsed active card shows the pick-badge preview; expanding hides it","Desktop","2026-08-25","skipped","2026-08-25","My Entries card redesign — read-only","","",""
"","9445","user can login again after logout","Mobile Chrome","2026-08-25","passed","2026-08-25","Login - Logout Flow","","",""
"","2737","OS dark appearance resolves to dark","Mobile Safari","2026-08-25","passed","2026-08-25","Dark mode (theme-preference) > system preference (no stored choice)","","",""
"","2655","Items route to their destination pages","Mobile Chrome","2026-08-25","passed","2026-08-25","Account Center menu (DFS-1667)","","",""
"","2789","unauthenticated user sees Join Now button on home","Mobile Safari","2026-08-25","passed","2026-08-25","Login - Navigation","","",""
"","3166","the close bar dismisses the iframe and restores the page","Mobile Chrome","2026-08-25","passed","2026-08-25","Pack opening iframe (DFS-2087 / DFS-2169)","","",""
"","143056","forgot password link navigates to password reset","Desktop","2026-08-25","failed","2026-08-25","Login - Navigation","","",""
"","2428","Groups items under Account, Rewards and Support","Mobile Chrome","2026-08-25","passed","2026-08-25","Account Center menu (DFS-1667)","","",""
"","5300","user is redirected to home after successful login","Mobile Safari","2026-08-25","passed","2026-08-25","Login - Valid Credentials","","",""
"","1","error message clears on retry with valid credentials","Desktop","2026-08-25","skipped","2026-08-25","Login - Invalid Credentials","","",""
"","32788","Following tab shows the empty state (single user, no follows)","Mobile Chrome","2026-08-25","passed","2026-08-25","Tail Feed","","",""
"","6731","Five player contest Submission @smoke","Mobile Chrome","2026-08-25","passed","2026-08-25","User Enter Contest","","",""
"","2230","Pending Packs row lists 'Open Pack' actions when the user owns open rounds","Mobile Chrome","2026-08-25","skipped","2026-08-25","Packs lobby (DFS-2114)","","",""
"","0","Verify user data renders correctly","Desktop","2026-08-25","skipped","2026-08-25","My Settings","","",""
"","3788","no-result, min-length and clear behaviours","Mobile Safari","2026-08-25","passed","2026-08-25","Feed search data verification","","",""
"","0","Typing a term narrows the grid without dropping below the results","Desktop","2026-08-25","skipped","2026-08-25","Home feed search","","",""
"","0","Submit contest and verify entry amount and max payout getting updated","Desktop","2026-08-25","skipped","2026-08-25","User Enter Contest","","",""
"","0","shows the pack name, Buy CTA and a back link","Desktop","2026-08-25","skipped","2026-08-25","Pack detail (DFS-2114)","","",""
"","0","Verify active tab entry cards are visible","Desktop","2026-08-25","skipped","2026-08-25","User entries","","",""
"","129158","user can login with valid username","Desktop","2026-08-25","passed","2026-08-25","Login - Valid Credentials","","",""
"","1","Home is active on landing and the underline moves to Rewards","Desktop","2026-08-25","skipped","2026-08-25","Desktop top nav (DFS-2467)","","",""
"","0","View Leaderboard on a history card opens the leaderboard modal with a working FAQ link","Desktop","2026-08-25","skipped","2026-08-25","History leaderboard FAQ","","",""
"","8741","Five player contest Submission @smoke","Mobile Safari","2026-08-25","passed","2026-08-25","User Enter Contest","","",""
"","5090","History cards never render the pick-badge preview","Mobile Chrome","2026-08-25","passed","2026-08-25","My Entries card redesign — read-only","","",""
"","2976","stats selector tabs equal the API stat names for the default league","Mobile Chrome","2026-08-25","passed","2026-08-25","Picks grid data verification","","",""
"","5645","pack tiles link to a /packs/pack/<id> detail route","Mobile Safari","2026-08-25","passed","2026-08-25","Packs lobby (DFS-2114)","","",""
"","2344","Switching to the Promotions sub-tab routes to /rewards/promotions","Mobile Safari","2026-08-25","passed","2026-08-25","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","4214","Pending Packs row lists 'Open Pack' actions when the user owns open rounds","Mobile Safari","2026-08-25","skipped","2026-08-25","Packs lobby (DFS-2114)","","",""
"","4412","View Leaderboard on a history card opens the leaderboard modal with a working FAQ link","Mobile Safari","2026-08-25","passed","2026-08-25","History leaderboard FAQ","","",""
"","0","Primary links render with their destinations","Desktop","2026-08-25","skipped","2026-08-25","Desktop top nav (DFS-2467)","","",""
"","0","the close bar dismisses the iframe and restores the page","Desktop","2026-08-25","skipped","2026-08-25","Pack opening iframe (DFS-2087 / DFS-2169)","","",""
"","7028","Picks Submitted screen exposes the description CTA and opens the editor","Mobile Chrome","2026-08-25","passed","2026-08-25","User Enter Contest","","",""
"","2408","shows the pack name, Buy CTA and a back link","Mobile Chrome","2026-08-25","passed","2026-08-25","Pack detail (DFS-2114)","","",""
"","4780","Verify time period switching updates history data","Mobile Chrome","2026-08-25","passed","2026-08-25","User entries","","",""
"","5351","History entry surfaces a Won / Lost / Cancelled result pill","Mobile Safari","2026-08-25","passed","2026-08-25","My Entries card redesign — read-only","","",""
"","2289","history cards and summary render the history API data","Mobile Chrome","2026-08-25","passed","2026-08-25","History entries data verification","","",""
"","127265","user can login with valid email","Desktop","2026-08-25","passed","2026-08-25","Login - Valid Credentials","","",""
"","0","Home footer shows the 18+ age badge and no 21+ anywhere","Desktop","2026-08-25","skipped","2026-08-25","Footer age badge — 18+ (UI Release 32)","","",""
"","22861","Logged-out tailer signs in via the tail link, then auto-tails and submits","Mobile Chrome","2026-08-25","passed","2026-08-25","Slip sharing & tailing","","",""
"","0","search auto-switches the stat tab to one the searched player offers","Desktop","2026-08-25","skipped","2026-08-25","Feed search data verification","","",""
"","3775","staff user sees the Packs entry and can open the lobby","Mobile Safari","2026-08-25","passed","2026-08-25","Packs access (DFS-2146)","","",""
"","4154","shows the pack name, Buy CTA and a back link","Mobile Safari","2026-08-25","passed","2026-08-25","Pack detail (DFS-2114)","","",""
"","43817","Share toggle OFF — newly-placed contest does NOT appear on the You tab","Mobile Chrome","2026-08-25","passed","2026-08-25","Tail Feed","","",""
"","16287","Logged-in tailer clicks ""Tail this entry"" and submits the same picks","Mobile Safari","2026-08-25","passed","2026-08-25","Slip sharing & tailing","","",""
"","0","Menu items link to the same destinations as the mobile Account Center","Desktop","2026-08-25","skipped","2026-08-25","Desktop account dropdown (DFS-2467)","","",""
"","0","Track Picks routes to pending and stays active on history","Desktop","2026-08-25","skipped","2026-08-25","Desktop top nav (DFS-2467)","","",""
"","0","login respects ""next"" query param redirect","Desktop","2026-08-25","skipped","2026-08-25","Login - Valid Credentials","","",""
"","2189","a 'See all' link opens a subcategory listing","Mobile Chrome","2026-08-25","passed","2026-08-25","Packs lobby (DFS-2114)","","",""
