"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6556","Verify history entry card details match API data","Mobile Chrome","2026-05-19","passed","2026-05-19","User entries","","",""
"","34843","cannot login with empty username","Mobile Chrome","2026-05-19","passed","2026-05-19","Login - Invalid Credentials","","",""
"","7816","Verify History Summary Data","Mobile Safari","2026-05-19","passed","2026-05-19","User entries","","",""
"","36285","Logged-in tailer clicks ""Tail this entry"" and submits the same picks","Mobile Safari","2026-05-19","passed","2026-05-19","Slip sharing & tailing","","",""
"","34661","cannot login with empty password","Mobile Chrome","2026-05-19","passed","2026-05-19","Login - Invalid Credentials","","",""
"","11309","Five player contest Submission @smoke","Mobile Safari","2026-05-19","passed","2026-05-19","User Enter Contest","","",""
"","6040","user is redirected to home after successful login","Mobile Safari","2026-05-19","passed","2026-05-19","Login - Valid Credentials","","",""
"","2967","login respects ""next"" query param redirect","Mobile Safari","2026-05-19","passed","2026-05-19","Login - Valid Credentials","","",""
"","40433","Verify Pagination works","Mobile Safari","2026-05-19","passed","2026-05-19","User entries","","",""
"","52516","Logged-in tailer clicks ""Tail this entry"" and submits the same picks","Mobile Chrome","2026-05-19","passed","2026-05-19","Slip sharing & tailing","","",""
"","8572","Verify time period switching updates history data","Mobile Safari","2026-05-19","passed","2026-05-19","User entries","","",""
"","8437","Verify user can update the daily entry limits","Mobile Safari","2026-05-19","passed","2026-05-19","My Settings","","",""
"","13952","Submit contest and verify entry amount and max payout getting updated","Mobile Safari","2026-05-19","passed","2026-05-19","User Enter Contest","","",""
"","6808","slip persists through Entries tab round-trip","Mobile Chrome","2026-05-19","passed","2026-05-19","Slip persistence","","",""
"","7470","Verify time period switching updates history data","Mobile Chrome","2026-05-19","passed","2026-05-19","User entries","","",""
"","13333","Submit contest and verify entry amount and max payout getting updated","Mobile Chrome","2026-05-19","passed","2026-05-19","User Enter Contest","","",""
"","5553","Verify entry card expand and collapse","Mobile Safari","2026-05-19","passed","2026-05-19","User entries","","",""
"","34832","Contest creation and validate in entries section","Mobile Safari","2026-05-19","passed","2026-05-19","User Enter Contest","","",""
"","3239","login respects ""next"" query param redirect","Mobile Chrome","2026-05-19","passed","2026-05-19","Login - Valid Credentials","","",""
"","4187","Verify user data renders correctly","Mobile Safari","2026-05-19","passed","2026-05-19","My Settings","","",""
"","192591","Verify user limit modal","Mobile Chrome","2026-05-19","passed","2026-05-19","User limit modal","","",""
"","36214","cannot login with unknown username","Mobile Chrome","2026-05-19","passed","2026-05-19","Login - Invalid Credentials","","",""
"","7716","slip persists through Entries tab round-trip","Mobile Safari","2026-05-19","passed","2026-05-19","Slip persistence","","",""
"","5966","Verify navigation between Active and History tabs","Mobile Chrome","2026-05-19","passed","2026-05-19","User entries","","",""
"","4775","user can login with valid username","Mobile Chrome","2026-05-19","passed","2026-05-19","Login - Valid Credentials","","",""
"","34423","cannot login with invalid password","Mobile Chrome","2026-05-19","passed","2026-05-19","Login - Invalid Credentials","","",""
"","6794","Verify History Summary Data","Mobile Chrome","2026-05-19","passed","2026-05-19","User entries","","",""
"","25876","Navigating to last page then switching dropdown resets view and verify data","Mobile Safari","2026-05-19","passed","2026-05-19","User entries","","",""
"","39921","error message clears on retry with valid credentials","Mobile Safari","2026-05-19","passed","2026-05-19","Login - Invalid Credentials","","",""
"","9027","Five player contest Submission @smoke","Mobile Chrome","2026-05-19","passed","2026-05-19","User Enter Contest","","",""
"","3414","Verify FG stats selection","Mobile Chrome","2026-05-19","passed","2026-05-19","FG Stats","","",""
"","5007","Verify Contest Entry Using promo from Promotions Tab","Mobile Chrome","2026-05-19","passed","2026-05-19","Promo Contest Entry","","",""
