"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","45357","Share toggle ON — newly-placed contest appears on You tab and Tail Entry tails it","Mobile Safari","2026-06-11","failed","2026-06-11","Tail Feed","","",""
"","32467","For You tab renders (empty hero in single-user envs, cards otherwise)","Mobile Safari","2026-06-11","passed","2026-06-11","Tail Feed","","",""
"","21120","Logged-out tailer signs in via the tail link, then auto-tails and submits","Mobile Chrome","2026-06-11","passed","2026-06-11","Slip sharing & tailing","","",""
"","7651","Verify navigation between Active and History tabs","Mobile Safari","2026-06-11","passed","2026-06-11","User entries","","",""
"","15519","Share toggle ON — newly-placed contest appears on You tab and Tail Entry tails it","Mobile Chrome","2026-06-11","failed","2026-06-11","Tail Feed","","",""
"","47692","cannot login with empty password","Mobile Safari","2026-06-12","failed","2026-06-12","Login - Invalid Credentials","","",""
"","6757","History entry surfaces a Won / Lost / Cancelled result pill","Mobile Chrome","2026-06-12","passed","2026-06-12","My Entries card redesign — read-only","","",""
"","2834","Opens from the burger with title, wallet summary and Deposit CTA","Mobile Chrome","2026-06-11","passed","2026-06-11","Account Center menu (DFS-1667)","","",""
"","45213","Share toggle OFF — newly-placed contest does NOT appear on the You tab","Mobile Safari","2026-06-11","passed","2026-06-11","Tail Feed","","",""
"","33675","cannot login with invalid password","Mobile Safari","2026-06-12","passed","2026-06-12","Login - Invalid Credentials","","",""
"","1","Partner Rewards is the default tab, alongside a Promotions tab","Mobile Safari","2026-06-11","skipped","2026-06-11","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","5085","History cards never render the pick-badge preview","Mobile Chrome","2026-06-12","passed","2026-06-12","My Entries card redesign — read-only","","",""
"","5167","login page is accessible via direct URL navigation","Mobile Safari","2026-06-12","passed","2026-06-12","Login - Page Rendering","","",""
"","4874","Dedicated chevron toggle expands and collapses the card","Mobile Chrome","2026-06-12","passed","2026-06-12","My Entries card redesign — read-only","","",""
"","0","Shows partner offer cards, or the empty state when none are available","Mobile Chrome","2026-06-11","skipped","2026-06-11","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","0","Shows partner offer cards, or the empty state when none are available","Mobile Safari","2026-06-11","skipped","2026-06-11","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","19085","Verify user limit modal","Mobile Chrome","2026-06-11","failed","2026-06-11","User limit modal","","",""
