"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9470","logout flow works for logged-in user","Mobile Safari","2026-08-14","passed","2026-08-14","Login - Logout Flow","","",""
"","3904","View Odds opens the Pack Odds modal (when the pack has odds)","Mobile Safari","2026-08-14","passed","2026-08-14","Pack detail (DFS-2114)","","",""
"","3955","Rewards tab routes into /rewards and takes the indicator","Mobile Safari","2026-08-14","passed","2026-08-14","Bottom nav — tab routing & active indicator (DFS-1998)","","",""
"","8069","logout flow works for logged-in user","Mobile Chrome","2026-08-14","passed","2026-08-14","Login - Logout Flow","","",""
"","3879","searching an API player's full name shows exactly matching cards","Mobile Chrome","2026-08-14","passed","2026-08-14","Feed search data verification","","",""
"","45363","league selector tabs correspond to leagues present in the API","Desktop","2026-08-14","failed","2026-08-14","Picks grid data verification","","",""
"","33571","My Settings no longer renders the Player Limits controls","Desktop","2026-08-14","failed","2026-08-14","My Settings — Player Limits removed (DFS-1855)","","",""
"","243387","Submit multiple contests back to back","Mobile Safari","2026-08-14","broken","2026-08-14","User Enter Contest","","",""
"","45395","switching stat tabs renders that stat's API line on every card","Desktop","2026-08-14","failed","2026-08-14","Picks grid data verification","","",""
"","7760","Collapsed active card shows the pick-badge preview; expanding hides it","Mobile Chrome","2026-08-14","passed","2026-08-14","My Entries card redesign — read-only","","",""
"","32643","View Leaderboard opens the contest-group leaderboard modal","Desktop","2026-08-14","failed","2026-08-14","My Entries card redesign — read-only","","",""
"","3","Confirming cancel twice fires the cancel request only once (double-submit guard)","Mobile Chrome","2026-08-14","skipped","2026-08-14","My Entries card redesign — cancel flow","","",""
"","161238","staff user sees the Packs entry and can open the lobby","Desktop","2026-08-14","failed","2026-08-14","Packs access (DFS-2146)","","",""
"","3","Submit multiple contests back to back","Desktop","2026-08-14","skipped","2026-08-14","User Enter Contest","","",""
"","4072","search auto-switches the stat tab to one the searched player offers","Mobile Safari","2026-08-14","passed","2026-08-14","Feed search data verification","","",""
"","3850","a 'See all' link opens a subcategory listing","Mobile Chrome","2026-08-14","passed","2026-08-14","Packs lobby (DFS-2114)","","",""
"","3","cannot login with empty username","Mobile Chrome","2026-08-14","skipped","2026-08-14","Login - Invalid Credentials","","",""
"","32620","Dedicated chevron toggle expands and collapses the card","Desktop","2026-08-14","failed","2026-08-14","My Entries card redesign — read-only","","",""
"","3116","history cards and summary render the history API data","Mobile Chrome","2026-08-14","passed","2026-08-14","History entries data verification","","",""
"","11317","Verify user limit modal","Mobile Safari","2026-08-14","passed","2026-08-14","User limit modal","","",""
"","32639","Active card shows the entry amount, payout and Insured/All In multiplier","Desktop","2026-08-14","failed","2026-08-14","My Entries card redesign — read-only","","",""
"","14128","Contest creation and validate in entries section","Mobile Safari","2026-08-14","passed","2026-08-14","User Enter Contest","","",""
"","5912","history cards and summary render the history API data","Mobile Safari","2026-08-14","passed","2026-08-14","History entries data verification","","",""
"","32391","Gibberish query shows the empty state, clearing restores the grid","Desktop","2026-08-14","failed","2026-08-14","Home feed search","","",""
"","4","Submitting valid credentials in the modal signs the user in","Desktop","2026-08-14","skipped","2026-08-14","Desktop login modal (DFS-2467)","","",""
"","11265","renders the Open a Pack catalog with at least one pack tile","Mobile Safari","2026-08-14","passed","2026-08-14","Packs lobby (DFS-2114)","","",""
"","32547","History entry surfaces a Won / Lost / Cancelled result pill","Desktop","2026-08-14","failed","2026-08-14","My Entries card redesign — read-only","","",""
"","32773","the close bar dismisses the iframe and restores the page","Desktop","2026-08-14","failed","2026-08-14","Pack opening iframe (DFS-2087 / DFS-2169)","","",""
"","4","buy a pack, RIP it, then accept the buyback","Mobile Safari","2026-08-14","skipped","2026-08-14","Packs provider flow (money-moving)","","",""
"","3227","login page renders all expected elements","Mobile Chrome","2026-08-14","passed","2026-08-14","Login - Page Rendering","","",""
"","5","cannot login with unknown username","Mobile Safari","2026-08-14","skipped","2026-08-14","Login - Invalid Credentials","","",""
"","6","cannot login with empty username","Desktop","2026-08-14","skipped","2026-08-14","Login - Invalid Credentials","","",""
"","8091","slip persists through hard page reload","Mobile Chrome","2026-08-14","passed","2026-08-14","Slip persistence","","",""
"","9907","pack tiles link to a /packs/pack/<id> detail route","Mobile Chrome","2026-08-14","passed","2026-08-14","Packs lobby (DFS-2114)","","",""
"","17830","unauthenticated user sees Join Now button on home","Desktop","2026-08-14","failed","2026-08-14","Login - Navigation","","",""
"","33415","slip persists through hard page reload","Desktop","2026-08-14","failed","2026-08-14","Slip persistence","","",""
"","4956","Live entries surface a Live indicator","Mobile Chrome","2026-08-14","skipped","2026-08-14","My Entries card redesign — read-only","","",""
"","5610","unauthenticated visit to /packs redirects to login with a next param","Mobile Safari","2026-08-14","passed","2026-08-14","Packs access (DFS-2146)","","",""
"","3770","pack tiles link to a /packs/pack/<id> detail route","Mobile Safari","2026-08-14","passed","2026-08-14","Packs lobby (DFS-2114)","","",""
"","32628","Navigating via a menu item closes the dropdown and routes","Desktop","2026-08-14","failed","2026-08-14","Desktop account dropdown (DFS-2467)","","",""
"","5656","Verify active tab displays Entry Amount and Max Payout","Mobile Safari","2026-08-14","passed","2026-08-14","User entries","","",""
